TIMESTAMP,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,TA_1_1_1,RH_1_1_1,P_1_1_1,PA_1_1_1,WS_1_1_1,WD_1_1_1,VPD_1_1_1
2022-01-05 1400,71.84269,302.9736,28.406946,304.792,-2.7218227,87.09955,0.0,102.32222,2.8391147,2.8391147,0.64817035
2022-01-05 1430,65.945694,301.94525,25.844698,304.14948,-2.8254356,86.47712,0.0,102.29265,3.0396044,3.0396044,0.6742308
2022-01-05 1500,46.46315,301.2665,18.08816,304.3074,-2.858421,86.869,0.0,102.28872,2.0065317,2.0065317,0.65308785
2022-01-05 1530,23.669426,300.3015,9.784557,303.62674,-2.9217544,86.7666,0.0,102.28603,2.2922986,2.2922986,0.6550867
2022-01-05 1600,11.384598,299.7222,5.4429665,303.2307,-2.9110322,87.34921,0.0,102.2582,2.3459916,2.3459916,0.6267459
2022-01-05 1630,,299.0319,,302.94678,-3.0850708,88.01373,0.0,102.2303,1.8127984,1.8127984,0.5861772
2022-01-05 1700,,298.53876,,302.76147,-3.0852585,87.90459,0.0,102.20235,1.3485377,1.3485377,0.5915066
2022-01-05 1730,,298.2708,,302.52527,-3.1562908,86.705666,0.0,102.16164,1.2819266,1.2819266,0.64670426
2022-01-05 1800,,298.181,,302.54178,-3.1603003,85.46368,0.0,102.11342,1.5573782,1.5573782,0.70690954
2022-01-05 1830,,298.27814,,302.65442,-3.173453,84.37934,0.0,102.07792,1.3409036,1.3409036,0.7588966
2022-01-05 1900,,298.1762,,302.53244,-3.2416823,83.4908,0.0,102.0218,2.031452,2.031452,0.7979922
2022-01-05 1930,,297.99442,,302.52942,-3.1541927,84.64964,0.0,101.95963,2.3623004,2.3623004,0.7468365
2022-01-05 2000,,298.62976,,303.12994,-2.9951034,85.180824,0.0,101.95232,1.839172,1.839172,0.72959167
2022-01-05 2030,,298.6251,,303.15515,-2.9344888,84.47355,0.0,101.8861,2.1601307,2.1601307,0.7678704
2022-01-05 2100,,298.49982,,303.1792,-2.9854517,84.235596,0.0,101.78667,2.2107644,2.2107644,0.77668613
2022-01-05 2130,,297.4683,,302.40952,-3.323001,86.12847,0.0,101.73067,3.1129909,3.1129909,0.6664392
2022-01-05 2200,,295.5895,,300.44498,-4.0489993,94.53686,0.0,101.62373,3.5718358,3.5718358,0.24857713
2022-01-05 2230,,295.67212,,299.81567,-4.090141,97.582375,0.0,101.50675,3.175434,3.175434,0.10966422
2022-01-05 2300,,296.09564,,299.48376,-4.0089536,98.529854,0.0,101.38883,2.9885666,2.9885666,0.0670943
2022-01-05 2330,,296.4946,,299.67624,-3.9696581,99.336655,0.0,101.29978,2.630714,2.630714,0.030363122
2022-01-06 0000,,297.9572,,300.10147,-3.6352334,99.92862,0.0,101.2415,2.6229706,2.6229706,0.0033502476
2022-01-06 0030,,298.3073,,299.79132,-3.4839387,100.0,0.0,101.14512,3.1034586,3.1034586,0.0
2022-01-06 0100,,299.5723,,300.6647,-3.3442495,100.0,0.0,101.061615,3.3702495,3.3702495,0.0
2022-01-06 0130,,300.7426,,301.65244,-3.0688317,100.0,0.0,100.99518,3.2616103,3.2616103,0.0
2022-01-06 0200,,301.49454,,302.4231,-2.892168,100.0,0.0,100.919785,3.42569,3.42569,0.0
2022-01-06 0230,,300.92554,,301.90692,-3.0755126,100.0,0.0,100.88585,3.8600879,3.8600879,0.0
2022-01-06 0300,,301.4994,,302.33954,-2.926574,100.0,0.0,100.903046,1.9237475,1.9237475,0.0
2022-01-06 0330,0.0,300.9035,0.0,301.93808,-3.1955018,100.0,0.0,100.83453,1.5803262,1.5803262,0.0
2022-01-06 0400,,300.42474,,301.98853,-3.155085,100.0,0.0,100.755714,1.5675993,1.5675993,0.0
2022-01-06 0430,,300.6358,,302.13525,-3.1153927,100.0,0.0,100.728,1.8907747,1.8907747,0.0
2022-01-06 0500,0.30307734,301.87814,0.015769834,306.01025,-3.087881,100.0,0.0,100.7095,1.6244155,1.6244155,0.0
2022-01-06 0530,0.14434716,303.30804,0.0,307.42303,-2.7323403,100.0,0.0,100.64908,1.6684856,1.6684856,0.0
2022-01-06 0600,0.1239405,303.65887,0.0,306.85706,-2.5348775,100.0,0.0,100.62251,1.5593798,1.5593798,0.0
2022-01-06 0630,0.35825416,305.77502,0.0,310.41098,-2.2676954,100.0,0.0,100.57523,1.9107642,1.9107642,0.0
2022-01-06 0700,0.021154834,305.6774,0.0,309.1538,-2.1247206,100.0,0.0,100.54158,1.811187,1.811187,0.0
2022-01-06 0730,0.112596,306.26053,0.0,310.43854,-2.082093,100.0,0.0,100.52835,2.1963465,2.1963465,0.0
2022-01-06 0800,0.51832765,307.58582,0.0,312.00458,-1.9880385,100.0,0.0,100.49848,2.302024,2.302024,0.0
2022-01-06 0830,2.0221403,307.76425,1.3589774,312.10425,-1.7308363,100.0,0.0,100.484985,2.3988032,2.3988032,0.0
2022-01-06 0900,10.012159,310.23718,6.6541514,312.7169,-1.4793726,100.0,0.0,100.48102,2.398714,2.398714,0.0
2022-01-06 0930,18.76345,312.7517,12.851702,313.3062,-1.1123859,100.0,0.0,100.46395,2.7081876,2.7081876,0.0
2022-01-06 1000,21.144753,312.78046,15.771313,313.80362,-0.97747886,100.0,0.0,100.44428,2.7087133,2.7087133,0.0
2022-01-06 1030,26.171144,312.9954,20.34204,314.21146,-0.6323032,100.0,0.0,100.412346,2.9184113,2.9184113,0.0
2022-01-06 1100,23.795412,314.31427,18.511312,314.6745,-0.4618047,100.0,0.0,100.39023,2.6338334,2.6338334,0.0
2022-01-06 1130,34.6841,314.74515,26.962645,315.26117,-0.2333175,100.0,0.0,100.31533,2.3285623,2.3285623,0.0
2022-01-06 1200,51.83368,314.53876,40.084488,315.77206,-0.091296665,100.0,0.0,100.2432,1.9194065,1.9194065,0.0
2022-01-06 1230,45.625328,314.6041,34.66147,315.72614,0.018394167,100.0,0.0,100.22393,1.5437468,1.5437468,0.0
2022-01-06 1300,60.42513,314.66193,44.12734,315.95703,0.15512316,100.0,0.0,100.15967,1.4258858,1.4258858,0.0
2022-01-06 1330,62.178146,318.7601,43.183773,316.3648,0.37882268,100.0,0.0,100.105965,0.699443,0.699443,0.0
2022-01-06 1400,49.30197,321.5734,31.822403,316.76862,0.67723453,100.0,0.0,100.06278,1.6519892,1.6519892,0.0
2022-01-06 1430,35.39814,321.86255,23.830736,316.94302,1.069951,100.0,0.0,100.01457,2.571352,2.571352,0.0
2022-01-06 1500,25.411858,322.30862,16.667522,317.02396,1.3243097,100.0,0.0,99.999405,1.6115383,1.6115383,0.0
2022-01-06 1530,19.365833,322.51373,12.331431,317.2598,1.4938226,100.0,0.0,99.9593,1.8947313,1.8947313,0.0
2022-01-06 1600,7.458612,322.9866,4.4110556,317.78607,1.6128112,100.0,0.0,99.923645,1.1111175,1.1111175,0.0
2022-01-06 1630,3.030978,323.8777,1.2459244,318.4449,1.8960685,100.0,0.3,99.8689,2.418556,2.418556,0.0
2022-01-06 1700,0.94910914,325.9949,0.056724336,319.01947,2.494475,100.0,1.3000001,99.805664,2.5092795,2.5092795,0.0
2022-01-06 1730,0.7746595,326.90393,0.0,319.1256,2.5775273,100.0,0.90000004,99.76337,1.9693156,1.9693156,0.0
2022-01-06 1800,0.7254585,326.64337,0.0,319.1656,2.5601761,100.0,0.90000004,99.7007,2.4700944,2.4700944,0.0
2022-01-06 1830,0.351098,329.23416,0.0,320.54337,3.1654885,100.0,1.6,99.653625,2.918631,2.918631,0.0
2022-01-06 1900,0.2890115,330.20642,0.0,321.35693,3.3505528,100.0,1.8000001,99.62027,2.0486453,2.0486453,1.110223e-15
2022-01-06 1930,0.1987405,327.84882,0.0,320.12024,2.6555197,100.0,2.7,99.57899,1.7152264,1.7152264,0.0
2022-01-06 2000,0.218465,326.91272,0.0,319.98962,2.5267355,100.0,2.2,99.51871,2.007201,2.007201,0.0
2022-01-06 2030,0.4887175,325.23083,0.0,319.47314,2.2381222,100.0,2.1000001,99.44278,1.9916157,1.9916157,0.0
2022-01-06 2100,0.286594,326.77686,0.0,320.7356,2.506385,100.0,1.7,99.39046,2.3097863,2.3097863,0.0
2022-01-06 2130,0.38045168,325.69214,0.0,320.0385,2.3283954,100.0,1.4000001,99.32563,1.7941396,1.7941396,0.0
2022-01-06 2200,0.65109617,327.31824,0.0,321.33618,2.6891456,100.0,1.7,99.282135,1.5161964,1.5161964,0.0
2022-01-06 2230,0.333388,329.16135,0.0,323.18533,3.0962574,100.0,2.2,99.21437,2.868213,2.868213,0.0
2022-01-06 2300,0.24093316,328.81628,0.0,323.92242,2.8707743,100.0,1.6,99.14407,3.4036272,3.4036272,0.0
2022-01-06 2330,0.26122767,329.5141,0.0,324.1846,3.0094893,100.0,1.3000001,99.08728,3.0757692,3.0757692,0.0
2022-01-07 0000,0.566499,329.3218,0.0,324.85785,3.035455,100.0,2.0,99.03717,2.047481,2.047481,0.0
2022-01-07 0030,0.79102635,333.5699,0.0075850002,328.89105,3.975777,100.0,2.1000001,98.999695,1.8359523,1.8359523,0.0
2022-01-07 0100,0.30831933,332.8852,0.0,328.6289,3.8898919,100.0,0.6,98.97577,1.7539277,1.7539277,1.110223e-15
2022-01-07 0130,0.41131318,333.92453,0.028728833,329.34357,4.039937,100.0,0.3,98.97723,1.8027931,1.8027931,0.0
2022-01-07 0200,0.27662385,332.21957,0.0,326.61832,3.3738346,100.0,0.2,98.97969,2.05422,2.05422,0.0
2022-01-07 0230,0.548268,336.4878,0.0,326.3901,3.3607178,100.0,0.0,98.98523,1.9644195,1.9644195,0.0
2022-01-07 0300,0.7266992,337.6901,0.0,327.49014,3.5911646,100.0,0.0,98.99522,1.9453151,1.9453151,0.0
2022-01-07 0330,0.747184,336.9019,0.0,327.05582,3.5757074,100.0,0.0,98.98728,1.8075454,1.8075454,0.0
2022-01-07 0400,0.7366085,335.6473,0.0,326.65036,3.4573877,100.0,0.0,98.9945,1.3130431,1.3130431,0.0
2022-01-07 0430,0.66891617,333.80603,0.0,326.28275,3.2949693,100.0,0.0,99.00441,0.86678815,0.86678815,0.0
2022-01-07 0500,0.372468,329.75995,0.0,325.7958,3.147077,100.0,0.4,99.00631,0.899858,0.899858,0.0
2022-01-07 0530,0.6837187,329.19376,0.0,325.56125,3.2052922,100.0,0.3,98.98849,0.049430165,0.049430165,0.0
2022-01-07 0600,0.43714467,328.7093,0.0,325.59818,2.9985044,100.0,0.2,98.97649,1.2153983,1.2153983,1.110223e-15
2022-01-07 0630,0.20849784,328.235,0.0,325.76187,3.0419576,100.0,0.1,98.99406,1.5687157,1.5687157,0.0
2022-01-07 0700,0.27119935,329.12082,0.0052865,326.87402,3.1390843,100.0,0.1,99.04091,2.2690475,2.2690475,0.0
2022-01-07 0730,0.22485383,328.9635,0.0,328.9329,3.4470015,100.0,0.0,99.11128,4.446565,4.446565,0.0
2022-01-07 0800,0.57875884,328.42093,0.0,328.46454,3.315828,100.0,0.0,99.092026,4.046543,4.046543,0.0
2022-01-07 0830,4.298026,325.64398,0.22362682,328.19223,3.1714587,100.0,0.2,99.06369,5.324425,5.324425,0.0
2022-01-07 0900,19.526642,315.4215,2.9785943,326.2588,2.9105768,99.52025,0.0,98.94212,5.6138325,5.6138325,0.036278646
2022-01-07 0930,82.4648,302.3654,12.4949255,323.4424,2.9306335,91.99374,0.1,98.9409,6.049267,6.049267,0.6062924
2022-01-07 1000,113.0538,289.60083,16.529535,319.38425,3.0817986,86.44552,0.0,99.3032,7.721543,7.721543,1.0374964
2022-01-07 1030,91.88441,281.4694,11.42813,318.86044,2.7300158,82.65879,0.0,99.37364,8.804773,8.804773,1.2946415
2022-01-07 1100,247.9606,259.7409,44.10419,319.5471,2.9593418,77.96118,0.0,99.467186,8.227166,8.227166,1.6723392
2022-01-07 1130,294.2271,268.4382,50.8948,320.9074,3.1272879,76.4847,0.0,99.5565,7.8225374,7.8225374,1.80573
2022-01-07 1200,246.26643,284.47537,36.15571,321.1911,3.1188164,74.90634,0.0,99.64008,8.495768,8.495768,1.9257766
2022-01-07 1230,314.54202,254.57289,52.945847,321.17914,3.0736318,70.523285,0.0,99.72909,8.969293,8.969293,2.2549226
2022-01-07 1300,145.61642,290.3665,18.203209,319.7644,2.6613314,66.813965,0.0,99.829346,8.700006,8.700006,2.4655092
2022-01-07 1330,119.50799,266.66528,16.335794,318.45294,2.5833313,65.45821,0.0,99.92848,9.014687,9.014687,2.552045
2022-01-07 1400,105.188484,293.06256,12.3068495,319.2626,2.699878,66.33819,0.0,100.01196,8.511596,8.511596,2.5077143
2022-01-07 1430,77.777855,304.8132,8.054424,319.60205,2.643011,67.204346,0.0,100.11079,7.6284475,7.6284475,2.4333367
2022-01-07 1500,59.833214,305.0992,6.4228597,319.71906,2.768032,66.85497,0.0,100.19932,6.3851995,6.3851995,2.4811943
2022-01-07 1530,45.571724,296.8914,5.194956,319.45032,2.8805637,63.67321,0.0,100.285416,6.379398,6.379398,2.7411783
2022-01-07 1600,43.346664,300.04034,5.0008526,319.68875,2.9636996,61.26185,0.0,100.337364,7.087892,7.087892,2.9404182
2022-01-07 1630,7.4992332,306.54044,1.059505,319.34708,3.04459,61.506996,0.0,100.425285,6.233532,6.233532,2.9386044
2022-01-07 1700,0.86200565,307.68787,0.17787683,319.1295,2.99658,63.378826,0.0,100.50642,4.9798293,4.9798293,2.7862139
2022-01-07 1730,,301.93506,,319.03467,3.0092251,62.949112,0.0,100.57954,4.2273455,4.2273455,2.821434
2022-01-07 1800,,290.7135,,318.37723,3.1698468,59.413074,0.0,100.64221,4.4150248,4.4150248,3.1260545
2022-01-07 1830,,285.22037,,317.68256,2.9300547,60.932175,0.0,100.70192,3.1966538,3.1966538,2.9583778
2022-01-07 1900,,298.23526,,318.35336,2.8415608,60.73198,0.0,100.76521,4.013379,4.013379,2.9549334
2022-01-07 1930,,297.08438,,318.49216,2.8461397,61.241505,0.0,100.82716,3.850836,3.850836,2.9175391
2022-01-07 2000,,285.0868,,317.48392,2.636416,62.418987,0.0,100.88817,3.236557,3.236557,2.7870889
2022-01-07 2030,,288.5978,,317.69348,2.731229,61.69356,0.0,100.964554,3.257055,3.257055,2.8600876
2022-01-07 2100,,284.2786,,317.14944,2.6180193,67.821144,0.0,101.01964,2.4476929,2.4476929,2.383335
2022-01-07 2130,,259.4384,,314.89502,2.118376,72.749756,0.0,101.08462,2.3623474,2.3623474,1.9477342
2022-01-07 2200,,278.34106,,315.9544,2.1700373,71.993904,0.0,101.14004,2.0331416,2.0331416,2.0091522
2022-01-07 2230,,234.9844,,311.0452,1.5250752,76.40613,0.0,101.1971,1.514518,1.514518,1.6163058
2022-01-07 2300,,235.06836,,309.69086,0.8927553,81.79597,0.0,101.266884,1.4050645,1.4050645,1.1916398
2022-01-07 2330,,246.42796,,308.16107,0.55083734,85.31952,0.0,101.34163,0.51688284,0.51688284,0.9375549
2022-01-08 0000,,233.3196,,305.63803,-0.7276965,90.33789,0.0,101.39387,0.78554666,0.78554666,0.56230134
2022-01-08 0030,,233.74933,,304.2125,-1.4879043,94.43996,0.0,101.4505,0.64778054,0.64778054,0.30603683
2022-01-08 0100,,261.7068,,306.42355,-1.674438,96.39924,0.0,101.49817,0.32474583,0.32474583,0.19549154
2022-01-08 0130,,266.70804,,307.28067,-1.4764514,97.26717,0.0,101.54103,0.1362925,0.1362925,0.15054742
2022-01-08 0200,,244.96082,,304.79913,-1.4771835,98.1324,0.0,101.60475,0.29904,0.29904,0.102877796
2022-01-08 0230,,264.40958,,305.62958,-1.8251703,98.547485,0.0,101.66545,0.045278333,0.045278333,0.07798835
2022-01-08 0300,,261.38892,,305.4831,-1.8708239,99.15492,0.0,101.721565,0.35924,0.35924,0.04522133
2022-01-08 0330,,282.01132,,306.23526,-1.7929996,99.2982,0.0,101.74582,0.36424485,0.36424485,0.037770364
2022-01-08 0400,,285.82767,,307.57846,-1.6719174,99.430786,0.0,101.760284,0.54463065,0.54463065,0.030909339
2022-01-08 0430,,283.4869,,307.21136,-1.4992331,99.317474,0.0,101.783035,0.34695384,0.34695384,0.037536405
2022-01-08 0500,,275.25845,,306.04538,-1.7261963,99.17488,0.0,101.83007,0.40934184,0.40934184,0.044626653
2022-01-08 0530,,276.88202,,306.5521,-1.7271818,98.31924,0.0,101.87393,1.3062463,1.3062463,0.090897664
2022-01-08 0600,,270.25952,,306.1825,-1.2904468,96.99152,0.0,101.92923,0.71319735,0.71319735,0.16801307
2022-01-08 0630,,281.90265,,307.94653,-1.4687802,97.37065,0.0,101.9645,1.2138726,1.2138726,0.14492871
2022-01-08 0700,,280.82974,,308.37604,-1.2888378,96.46057,0.0,101.99995,0.7645495,0.7645495,0.19768828
2022-01-08 0730,,288.9017,,309.16592,-1.1343482,97.0114,0.0,102.04932,0.366542,0.366542,0.1688256
2022-01-08 0800,,298.34625,,310.97128,-0.8676238,96.99743,0.0,102.089485,0.8115955,0.8115955,0.17296065
2022-01-08 0830,4.790462,295.15555,1.7129683,311.6047,-0.5088456,96.03723,0.0,102.12905,0.242199,0.242199,0.2343337
2022-01-08 0900,11.749495,300.92783,2.3763132,312.7393,-0.34240517,96.49697,0.0,102.180786,0.58350086,0.58350086,0.20967586
2022-01-08 0930,21.781464,306.27075,3.4584253,314.3916,0.32134816,94.521164,0.0,102.22235,1.3598459,1.3598459,0.3441375
2022-01-08 1000,32.21153,314.23294,4.4141607,315.55484,0.79827285,92.02234,0.0,102.25523,1.5712391,1.5712391,0.51867276
2022-01-08 1030,47.535065,315.34412,10.555679,315.7694,0.63231784,94.722824,0.0,102.29255,2.3279982,2.3279982,0.3390124
2022-01-08 1100,49.32283,316.66248,8.126555,315.9748,0.694947,97.634796,0.2,102.307816,2.0239701,2.0239701,0.1526326
2022-01-08 1130,64.262726,318.68222,7.233184,316.83878,0.90040886,98.91615,0.1,102.2949,2.5848758,2.5848758,0.07098801
2022-01-08 1200,47.925823,319.63388,4.8567114,316.93655,1.0103105,99.78025,0.1,102.29955,2.5034585,2.5034585,0.014507218
2022-01-08 1230,51.361122,319.98578,5.0975356,317.20035,1.0657011,100.0,0.0,102.30713,1.923473,1.923473,0.0
2022-01-08 1300,84.62315,322.26157,8.253069,318.58698,1.405268,100.0,0.1,102.30105,1.7164128,1.7164128,0.0
2022-01-08 1330,53.583958,321.29074,5.0664425,318.0207,1.2576743,100.0,0.0,102.320145,1.8033057,1.8033057,0.0
2022-01-08 1400,43.65376,321.14557,4.3783197,318.05914,1.3493377,100.0,0.2,102.339714,1.6332476,1.6332476,0.0
2022-01-08 1430,33.7182,321.7317,3.61761,318.33105,1.4996262,100.0,0.4,102.34585,2.2170372,2.2170372,0.0
2022-01-08 1500,26.79775,321.68954,3.038186,318.39856,1.5843732,100.0,0.4,102.36743,2.6504774,2.6504774,0.0
2022-01-08 1530,23.687904,322.09036,2.6823893,318.5377,1.7582098,100.0,0.5,102.377396,2.6388462,2.6388462,0.0
2022-01-08 1600,8.121042,321.19995,0.857221,317.75012,1.550655,100.0,0.4,102.401886,1.9730716,1.9730716,0.0
2022-01-08 1630,3.16099,319.2878,0.36185467,317.146,1.3252285,100.0,0.7,102.422516,2.2946308,2.2946308,1.110223e-15
2022-01-08 1700,0.2054745,318.6286,0.005296333,316.70767,1.1141745,100.0,0.6,102.4422,2.7799952,2.7799952,0.0
2022-01-08 1730,,319.4311,,317.21268,1.2849407,100.0,0.3,102.4367,2.5688312,2.5688312,0.0
2022-01-08 1800,,320.36835,,317.49704,1.4782064,100.0,0.3,102.447914,1.9676911,1.9676911,0.0
2022-01-08 1830,,321.11798,,317.92285,1.7131132,100.0,0.2,102.459946,1.772568,1.772568,0.0
2022-01-08 1900,,321.47058,,318.0844,1.7204756,100.0,0.1,102.483284,1.873161,1.873161,0.0
2022-01-08 1930,0.015861,321.96082,0.010583334,318.23315,1.8031702,100.0,0.0,102.50768,2.1159484,2.1159484,0.0
2022-01-08 2000,0.021157334,322.20407,0.010574001,318.45276,1.8640865,100.0,0.1,102.5239,1.691527,1.691527,0.0
2022-01-08 2030,0.015860833,322.82452,0.010583334,318.57004,2.057824,100.0,0.0,102.545685,1.6126074,1.6126074,0.0
2022-01-08 2100,,322.71576,,318.32715,2.0327544,100.0,0.0,102.5636,1.4808804,1.4808804,0.0
2022-01-08 2130,,321.3231,,317.15344,1.9489836,100.0,0.0,102.58044,1.6867515,1.6867515,1.110223e-15
2022-01-08 2200,,321.167,,317.56143,1.8093065,100.0,0.0,102.6094,1.6855471,1.6855471,0.0
2022-01-08 2230,0.021147834,322.90137,0.0046055,318.64905,2.0770037,100.0,0.0,102.638985,1.6949749,1.6949749,0.0
2022-01-08 2300,0.026444167,323.43997,0.0,318.9343,2.1302896,100.0,0.0,102.64249,1.4876161,1.4876161,0.0
2022-01-08 2330,0.115278,323.61902,0.031721834,319.07867,2.2001657,100.0,0.0,102.656586,1.782005,1.782005,0.0
2022-01-09 0000,0.155699,324.0602,0.0022986666,319.26532,2.2696214,100.0,0.0,102.67088,1.870965,1.870965,0.0
2022-01-09 0030,0.034067668,323.81143,0.010592833,318.88293,2.213797,100.0,0.0,102.67915,0.7986262,0.7986262,0.0
2022-01-09 0100,0.06804033,323.30127,0.0,318.4076,1.9582447,100.0,0.0,102.697266,0.7810495,0.7810495,0.0
2022-01-09 0130,,322.73804,,317.80804,2.07518,100.0,0.0,102.68953,0.5680802,0.5680802,0.0
2022-01-09 0200,,321.66882,,316.7466,1.8065865,100.0,0.0,102.69708,0.119178,0.119178,0.0
2022-01-09 0230,,320.20895,,315.71072,1.7221195,100.0,0.0,102.712685,0.5463035,0.5463035,0.0
2022-01-09 0300,,319.47086,,315.95837,1.4157319,100.0,0.0,102.72027,0.22654884,0.22654884,0.0
2022-01-09 0330,,321.15924,,316.9202,1.3179075,100.0,0.0,102.71184,1.0070293,1.0070293,1.110223e-15
2022-01-09 0400,,321.1092,,316.89197,1.6795998,100.0,0.0,102.6779,0.7774158,0.7774158,0.0
2022-01-09 0430,,317.55618,,314.1665,1.2722166,100.0,0.0,102.653046,0.43697032,0.43697032,0.0
2022-01-09 0500,,315.57193,,312.9983,0.48333582,100.0,0.0,102.670334,0.7282675,0.7282675,0.0
2022-01-09 0530,,312.10602,,311.16528,-0.06356783,100.0,0.0,102.66312,0.15858017,0.15858017,0.0
2022-01-09 0600,,311.0992,,310.77246,-0.333603,100.0,0.0,102.6405,0.80490535,0.80490535,0.0
2022-01-09 0630,,312.79214,,312.0015,-0.14759466,100.0,0.0,102.66344,0.8140485,0.8140485,0.0
2022-01-09 0700,,312.76425,,312.54184,0.30893117,100.0,0.0,102.673164,0.412245,0.412245,0.0
2022-01-09 0730,,315.96167,,314.57434,1.021263,100.0,0.0,102.680084,0.8943185,0.8943185,0.0
2022-01-09 0800,,315.76,,314.30478,0.41920832,100.0,0.0,102.6766,0.4940775,0.4940775,0.0
2022-01-09 0830,6.6487193,312.21243,3.6154435,311.71518,-0.25241965,100.0,0.0,102.673134,0.22498,0.22498,0.0
2022-01-09 0900,31.795454,314.2828,13.724849,313.86447,0.1451115,100.0,0.0,102.70132,0.6758842,0.6758842,0.0
2022-01-09 0930,65.238785,321.2449,22.791908,319.39365,1.0422652,100.0,0.0,102.69662,0.9881654,0.9881654,0.0
2022-01-09 1000,147.1093,327.80817,34.720497,324.12387,2.2645633,100.0,0.0,102.72763,0.97332585,0.97332585,0.0
2022-01-09 1030,214.17209,333.36594,42.05638,326.2008,3.10607,100.0,0.0,102.73762,1.04091,1.04091,0.0
2022-01-09 1100,251.56113,339.01428,41.78087,329.7212,4.157479,98.09238,0.0,102.7485,0.992869,0.992869,0.15751804
2022-01-09 1130,288.37497,341.83353,45.307453,333.75232,5.185806,92.738464,0.0,102.72225,0.5727765,0.5727765,0.64428973
2022-01-09 1200,312.74677,325.37006,45.46518,336.52625,6.0126553,88.39242,0.0,102.674805,1.0571823,1.0571823,1.0906996
2022-01-09 1230,322.84375,284.63373,46.393017,339.91467,7.02674,84.58331,0.0,102.62987,1.0342795,1.0342795,1.5533853
2022-01-09 1300,316.96384,264.50476,51.70529,342.96118,7.6876807,82.20959,0.0,102.6042,0.7564038,0.7564038,1.8754499
2022-01-09 1330,302.0718,264.66687,47.644135,344.7589,8.066002,81.73821,0.0,102.571686,0.9210192,0.9210192,1.9753896
2022-01-09 1400,271.46414,265.63483,46.629753,346.21683,8.736864,79.94298,0.0,102.54725,0.47423732,0.47423732,2.2705727
2022-01-09 1430,232.1696,265.81787,41.225716,341.71616,8.632536,80.99567,0.0,102.516266,1.0886853,1.0886853,2.136268
2022-01-09 1500,183.46086,263.23395,36.516724,335.94937,7.538994,83.52064,0.0,102.50418,2.0024972,2.0024972,1.7196997
2022-01-09 1530,104.726006,260.752,20.326147,330.5784,6.2785597,86.53752,0.0,102.51387,1.6460202,1.6460202,1.2884393
2022-01-09 1600,49.788445,260.10428,10.127327,325.4678,5.441719,88.816055,0.0,102.50623,1.2629132,1.2629132,1.010126
2022-01-09 1630,13.175198,260.2104,3.0845332,319.23447,4.4286866,91.65807,0.0,102.51155,0.47891968,0.47891968,0.70204026
